name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
ncaabask;"NCAA Final Four Basketball (USA)";1994;"Mindscape";YES;-;NO;-;-;
ncaafoot;"NCAA Football (USA)";1994;"Mindscape";YES;-;NO;-;-;
nfsu;"Need for Speed Undercover (Rus)";199?;"<unknown>";NO;toutrun;YES;toutrun;-;
neksoccr;"Nekketsu Koukou Dodgeball Bu - Soccer Hen MD (Jpn)";1992;"Palsoft";YES;-;NO;-;-;
n3dgdevi;"New 3D Golf Simulation - Devil's Course (Jpn)";1994;"Sega";YES;-;NO;-;-;
n3dgaugu;"New 3D Golf Simulation - Harukanaru Augusta (Jpn)";1993;"T & E Soft";YES;-;NO;-;-;
n3dgpebb;"New 3D Golf Simulation - Pebble Beach no Hatou (Jpn)";1993;"Sega";NO;pebble;YES;pebble;-;
n3dgwaia;"New 3D Golf Simulation - Waialae no Kiseki (Jpn)";1994;"Sega";YES;-;NO;-;-;
newhoriz;"New Horizons (USA)";1994;"Koei";YES;-;NO;-;-;
newmanh;"Newman Haas IndyCar Featuring Nigel Mansell ~ Nigel Mansell Indy Car (World)";1994;"Acclaim Entertainment";YES;-;NO;-;-;
nfl95;"NFL '95 (Euro, USA)";1994;"Sega";YES;-;NO;-;-;
nfl95p21;"NFL '95 (Prototype, 19940801)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p20;"NFL '95 (Prototype, 19940805)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p19;"NFL '95 (Prototype, 19940810)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p18;"NFL '95 (Prototype, 19940812)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p17;"NFL '95 (Prototype, 19940812, Alt)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p15;"NFL '95 (Prototype, 19940817)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p16;"NFL '95 (Prototype, 19940817-B)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p14;"NFL '95 (Prototype, 19940822)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p13;"NFL '95 (Prototype, 19940830)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p12;"NFL '95 (Prototype, 19940831)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p11;"NFL '95 (Prototype, 19940901)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p10;"NFL '95 (Prototype, 19940902)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p09;"NFL '95 (Prototype, 19940904)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p07;"NFL '95 (Prototype, 19940905)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p08;"NFL '95 (Prototype, 19940905-B)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p06;"NFL '95 (Prototype, 19940906)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p05;"NFL '95 (Prototype, 19940907)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p04;"NFL '95 (Prototype, 19940908)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p03;"NFL '95 (Prototype, 19940909)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p01;"NFL '95 (Prototype, 19940911)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl95p02;"NFL '95 (Prototype, 19940911-B)";1994;"Sega";NO;nfl95;YES;nfl95;-;
nfl98;"NFL 98 (USA)";1997;"Sega";YES;-;NO;-;-;
nfl94j;"NFL Football '94 Starring Joe Montana (Jpn)";1994;"Sega";NO;nfl94;YES;nfl94;-;
nfl94;"NFL Football '94 Starring Joe Montana (USA)";1993;"Sega";YES;-;NO;-;-;
nflqb;"NFL Quarterback Club (World)";1994;"Acclaim Entertainment";YES;-;NO;-;-;
nflqb96;"NFL Quarterback Club 96 (Euro, USA)";1996;"Acclaim Entertainment";YES;-;NO;-;-;
nflsport;"NFL Sports Talk Football '93 Starring Joe Montana (Euro, USA)";1992;"Sega";YES;-;NO;-;-;
nhktaidr;"NHK Taiga Drama - Taiheiki (Jpn)";1991;"Sega";YES;-;NO;-;-;
nhl94;"NHL '94 (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
nhl95;"NHL 95 (Euro, USA)";1995;"Electronic Arts";YES;-;NO;-;-;
nhl96;"NHL 96 (Euro, USA)";1995;"Electronic Arts";YES;-;NO;-;-;
nhl97;"NHL 97 (Euro, USA)";1996;"Electronic Arts";YES;-;NO;-;-;
nhl98;"NHL 98 (USA)";1997;"Electronic Arts";YES;-;NO;-;-;
nhlasp16;"NHL All-Star Hockey '95 (Prototype, 19940914)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp15;"NHL All-Star Hockey '95 (Prototype, 19940929)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp14;"NHL All-Star Hockey '95 (Prototype, 19941001)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp13;"NHL All-Star Hockey '95 (Prototype, 19941021)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp12;"NHL All-Star Hockey '95 (Prototype, 19941107)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp11;"NHL All-Star Hockey '95 (Prototype, 19941109)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp10;"NHL All-Star Hockey '95 (Prototype, 19941119)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp09;"NHL All-Star Hockey '95 (Prototype, 19941121)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp08;"NHL All-Star Hockey '95 (Prototype, 19941122)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp07;"NHL All-Star Hockey '95 (Prototype, 19941123)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp06;"NHL All-Star Hockey '95 (Prototype, 19941127)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp05;"NHL All-Star Hockey '95 (Prototype, 19941128)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp04;"NHL All-Star Hockey '95 (Prototype, 19941129)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp02;"NHL All-Star Hockey '95 (Prototype, 19941201)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp03;"NHL All-Star Hockey '95 (Prototype, 19941201-B)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlasp01;"NHL All-Star Hockey '95 (Prototype, 19941202)";1994;"Sega";NO;nhlas;YES;nhlas;-;
nhlas;"NHL All-Star Hockey '95 (USA)";1995;"Sega";YES;-;NO;-;-;
nhl;"NHL Hockey (USA)";1991;"Electronic Arts";YES;-;NO;-;-;
nhlpa2k3;"NHLPA 2003 (Rus)";199?;"<unknown>";NO;nhl98;YES;nhl98;-;
nhlpa93a;"NHLPA Hockey 93 (Euro, USA)";1992;"Electronic Arts";NO;nhlpa93;YES;nhlpa93;-;
nhlpa93;"NHLPA Hockey 93 (Euro, USA, v1.1)";1992;"Electronic Arts";YES;-;NO;-;-;
mansell;"Nigel Mansell's World Championship Racing (Euro)";1993;"Konami";YES;-;NO;-;-;
mansellu;"Nigel Mansell's World Championship Racing (USA)";1993;"GameTek";NO;mansell;YES;mansell;-;
ncirc;"Nightmare Circus (Bra)";1995;"Tec Toy";YES;-;NO;-;-;
ncirc1;"Nightmare Circus (Bra, Alt)";1995;"Tec Toy";NO;ncirc;YES;ncirc;-;
ncircp;"Nightmare Circus (Prototype)";199?;"Sega";NO;ncirc;YES;ncirc;-;
nikkan;"Nikkan Sports Pro Yakyuu Van (Jpn)";1991;"Sega";YES;-;NO;-;-;
ninjab;"Ninja Burai Densetsu (Jpn)";1991;"Sega";YES;-;NO;-;-;
ngaiden;"Ninja Gaiden (Jpn, Prototype)";1992;"Sega";YES;-;NO;-;-;
noescape;"No Escape (USA)";1994;"Psygnosis";YES;-;NO;-;-;
nobubufu;"Nobunaga no Yabou - Bushou Fuuunroku (Jpn)";1991;"Koei";YES;-;NO;-;-;
nobuhao;"Nobunaga no Yabou - Haouden (Jpn)";1994;"Koei";YES;-;NO;-;-;
nobuzenk;"Nobunaga no Yabou - Zenkokuban (Jpn)";1993;"Koei";NO;nobuamb;YES;nobuamb;-;
nobuamb;"Nobunaga's Ambition (USA)";1993;"Koei";YES;-;NO;-;-;
normy;"Normy's Beach Babe-O-Rama (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
ohmummy;"Oh Mummy";2013;"1985 Alternativo";YES;-;NO;-;-;
olympgld;"Olympic Gold (Euro)";1992;"U.S. Gold";YES;-;NO;-;-;
olympgldj;"Olympic Gold (Jpn, Kor)";1992;"Sega";NO;olympgld;YES;olympgld;-;
olympgldu;"Olympic Gold (USA)";1992;"U.S. Gold";NO;olympgld;YES;olympgld;-;
olympgldu1;"Olympic Gold (USA, Alt)";1992;"U.S. Gold";NO;olympgld;YES;olympgld;-;
olympsum;"Olympic Summer Games (Euro, USA)";1996;"Black Pearl";YES;-;NO;-;-;
ondal;"On Dal Jang Goon (Kor)";1990?;"Sega";NO;mystdef;YES;mystdef;-;
onslau;"Onslaught (Euro, USA)";1991;"Ballistic";YES;-;NO;-;-;
opeurope;"Operation Europe - Path to Victory 1939-45 (USA)";1994;"Koei";YES;-;NO;-;-;
osomatsu;"Osomatsu-kun Hachamecha Gekijou (Jpn)";1988;"Sega";YES;-;NO;-;-;
ootwp;"Out of this World (Prototype)";1993;"Virgin Games";NO;anotherw;YES;anotherw;-;
ootw;"Out of This World (USA)";1993;"Virgin Games";NO;anotherw;YES;anotherw;-;
outlandr;"Outlander (Euro)";1992;"Mindscape";YES;-;NO;-;-;
outlandru;"Outlander (USA)";1992;"Mindscape";NO;outlandr;YES;outlandr;-;
outrun;"OutRun (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
outrunj;"OutRun (Jpn)";1991;"Sega";NO;outrun;YES;outrun;-;
outr2019;"OutRun 2019 (Euro)";1993;"Sega";YES;-;NO;-;-;
outr2019j;"OutRun 2019 (Jpn)";1993;"Sims";NO;outr2019;YES;outr2019;-;
outr2019u;"OutRun 2019 (USA)";1993;"Sega";NO;outr2019;YES;outr2019;-;
outr2019up;"OutRun 2019 (USA, Prototype)";1993;"Sega";NO;outr2019;YES;outr2019;-;
orunnersj;"OutRunners (Jpn)";1994;"Sega";NO;orunners;YES;orunners;-;
orunners;"OutRunners (USA)";1994;"Data East";YES;-;NO;-;-;
pto;"P.T.O. - Pacific Theater of Operations (USA)";1993;"Koei";YES;-;NO;-;-;
pacattak;"Pac-Attack (USA)";1993;"Namco";NO;pacpanic;YES;pacpanic;-;
pacman2;"Pac-Man 2 - The New Adventures (USA)";1994;"Namco";YES;-;NO;-;-;
pacmania;"Pac-Mania (Euro, USA)";1991;"Tengen";YES;-;NO;-;-;
pacpanic;"Pac-Panic (Euro)";1993;"Namco";YES;-;NO;-;-;
pachinko;"Pachinko Kuunyan (Jpn)";1992;"Soft Vision International";YES;-;NO;-;-;
paddlegnk;"Paddle Fighter (Jpn, Game no Kandume MegaCD Rip)";1991;"Sega";NO;paddle;YES;paddle;-;
paddle;"Paddle Fighter (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
pcotton;"Panorama Cotton (Jpn)";1994;"Sunsoft";YES;-;NO;-;-;
paperboy;"Paperboy (Euro, USA)";1991;"Tengen";YES;-;NO;-;-;
paperboyj;"Paperboy (Jpn)";1992;"Tengen";NO;paperboy;YES;paperboy;-;
paperbo2;"Paperboy 2 (Euro, USA)";1992;"Tengen";YES;-;NO;-;-;
papicommandomd;"Papi Commando MD";2015;"2015 Vetea";YES;-;NO;-;-;
partyq;"Party Quiz Mega Q (Jpn)";1993;"Sega";YES;-;NO;-;-;
patriley;"Pat Riley Basketball (USA)";1990;"Sega";NO;srealbas;YES;srealbas;-;
pebble;"Pebble Beach Golf Links (Euro)";1993;"Sega";YES;-;NO;-;-;
pebbleu;"Pebble Beach Golf Links (USA)";1993;"Sega";NO;pebble;YES;pebble;-;
pele;"Pele! (Euro, USA)";1993;"Accolade";YES;-;NO;-;-;
pele2;"Pele's World Tournament Soccer (Euro, USA)";1994;"Accolade";YES;-;NO;-;-;
ppengo;"Pepenga Pengo (Jpn)";1995;"Sega";YES;-;NO;-;-;
sampra96;"Pete Sampras Tennis '96 (Euro, J-Cart)";1995;"Codemasters";YES;-;NO;-;-;
sampras;"Pete Sampras Tennis (Euro, USA, J-Cart)";1994;"Codemasters";YES;-;NO;-;-;
sampras2;"Pete Sampras Tennis (Euro, USA, J-Cart, Alt 2)";1994;"Codemasters";NO;sampras;YES;sampras;-;
sampras1;"Pete Sampras Tennis (Euro, USA, J-Cart, Alt)";1994;"Codemasters";NO;sampras;YES;sampras;-;
pgaeuro;"PGA European Tour (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
pga96;"PGA Tour 96 (Euro, USA)";1995;"Electronic Arts";YES;-;NO;-;-;
pgaa;"PGA Tour Golf (Euro, USA, v1.1)";1991;"Electronic Arts";NO;pga;YES;pga;-;
pga;"PGA Tour Golf (Euro, USA, v1.2)";1991;"Electronic Arts";YES;-;NO;-;-;
pga2a;"PGA Tour Golf II (Euro, USA)";1992;"Electronic Arts";NO;pga2;YES;pga2;-;
pga2;"PGA Tour Golf II (Euro, USA, v1.1)";1992;"Electronic Arts";YES;-;NO;-;-;
pga2j;"PGA Tour Golf II (Jpn)";1993;"Electronic Arts Victor";NO;pga2;YES;pga2;-;
pga3;"PGA Tour Golf III (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
pstar4j;"Phantasy Star - Sennenki no Owari ni (Jpn)";1993;"Sega";NO;pstar4;YES;pstar4;-;
pstar4;"Phantasy Star - The End of the Millennium (Euro)";1994;"Sega";YES;-;NO;-;-;
pstar4p5;"Phantasy Star - The End of the Millennium (Prototype, 19940530)";1994;"Sega";NO;pstar4;YES;pstar4;-;
pstar4p4;"Phantasy Star - The End of the Millennium (Prototype, 19940608)";1994;"Sega";NO;pstar4;YES;pstar4;-;
pstar4p3;"Phantasy Star - The End of the Millennium (Prototype, 19940815)";1994;"Sega";NO;pstar4;YES;pstar4;-;
pstar4p2;"Phantasy Star - The End of the Millennium (Prototype, 19941027)";1994;"Sega";NO;pstar4;YES;pstar4;-;
pstar4p1;"Phantasy Star - The End of the Millennium (Prototype, 19941107)";1994;"Sega";NO;pstar4;YES;pstar4;-;
pstar4u;"Phantasy Star - The End of the Millennium (USA)";1994;"Sega";NO;pstar4;YES;pstar4;-;
pstar2br;"Phantasy Star II (Bra)";199?;"Tec Toy";NO;pstar2;YES;pstar2;-;
pstar2a;"Phantasy Star II (Euro, USA)";1989;"Sega";NO;pstar2;YES;pstar2;-;
pstar2;"Phantasy Star II (Euro, USA, Rev. A)";1989;"Sega";YES;-;NO;-;-;
ps2aa;"Phantasy Star II - Amia's Adventure (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
ps2ab;"Phantasy Star II - Anne's Adventure (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
ps2ac;"Phantasy Star II - Huey's Adventure (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
pstar2j;"Phantasy Star II - Kaerazaru Toki no Owari ni (Jpn)";1989;"Sega";NO;pstar2;YES;pstar2;-;
ps2ad;"Phantasy Star II - Kinds's Adventure (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
ps2ae;"Phantasy Star II - Nei's Adventure (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
ps2af;"Phantasy Star II - Rudger's Adventure (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
ps2ag;"Phantasy Star II - Shilka's Adventure (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
ps2ah;"Phantasy Star II - Yushis's Adventure (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
pstar3br;"Phantasy Star III - Generations of Doom (Bra)";1998;"Tec Toy";NO;pstar3;YES;pstar3;-;
pstar3;"Phantasy Star III - Generations of Doom (Euro, USA, Kor)";1990;"Sega";YES;-;NO;-;-;
pstar3j;"Phantasy Star III - Toki no Keishousha (Jpn)";1990;"Sega";NO;pstar3;YES;pstar3;-;
phantom;"Phantom 2040 (Euro)";1995;"Viacom New Media";YES;-;NO;-;-;
phantomu;"Phantom 2040 (USA)";1995;"Viacom New Media";NO;phantom;YES;phantom;-;
phelios;"Phelios (Euro)";1990;"Namco";YES;-;NO;-;-;
pheliosj;"Phelios (Jpn)";1990;"Namcot";NO;phelios;YES;phelios;-;
pheliosu;"Phelios (USA)";1990;"Namco";NO;phelios;YES;phelios;-;
pink;"Pink Goes to Hollywood (Euro, USA)";1993;"TecMagik";YES;-;NO;-;-;
pinkp;"Pink Goes to Hollywood (USA, Prototype)";1993;"TecMagik";NO;pink;YES;pink;-;
pinoc;"Pinocchio (Euro)";1995;"Sega";YES;-;NO;-;-;
pinocu;"Pinocchio (USA)";1996;"THQ";NO;pinoc;YES;pinoc;-;
pcarib;"Pirates of the Caribbean (Rus)";199?;"<unknown>";NO;unchartd;YES;unchartd;-;
pirates;"Pirates! Gold (USA)";1993;"Microprose";YES;-;NO;-;-;
piratesp;"Pirates! Gold (USA, Prototype)";1993;"Microprose";NO;pirates;YES;pirates;-;
pcarib2;"Piraty Karibskogo Morya - Na Strannyh Beregah ~ Pirates of the Caribbean - On Stranger Tides (Rus)";199?;"<unknown>";YES;-;NO;-;-;
pitfight1;"Pit-Fighter (World)";1991;"Tengen";NO;pitfight;YES;pitfight;-;
pitfight;"Pit-Fighter (World, Rev. A)";1991;"Tengen";YES;-;NO;-;-;
pitfall;"Pitfall - The Mayan Adventure (Euro)";1994;"Activision";YES;-;NO;-;-;
pitfallu;"Pitfall - The Mayan Adventure (USA)";1994;"Activision";NO;pitfall;YES;pitfall;-;
pocahont;"Pocahontas (Euro)";1996;"Sega";YES;-;NO;-;-;
pocahontu;"Pocahontas (USA)";1996;"Disney Interactive";NO;pocahont;YES;pocahont;-;
pokemon;"Pocket Monsters";199?;"<unlicensed>";YES;-;NO;-;-;
pokemona;"Pocket Monsters (Alt)";199?;"<unlicensed>";NO;pokemon;YES;pokemon;-;
pokemon2;"Pocket Monsters 2";199?;"<unlicensed>";YES;-;NO;-;-;
pokecd;"Pokemon Crazy Drummer";199?;"<unlicensed>";YES;-;NO;-;-;
pokecda;"Pokemon Crazy Drummer (Alt)";199?;"<unlicensed>";NO;pokecd;YES;pokecd;-;
pokestad;"Pokemon Stadium";199?;"<unlicensed>";YES;-;NO;-;-;
populous;"Populous (Euro)";1991;"Electronic Arts";YES;-;NO;-;-;
populousj;"Populous (Jpn)";1991;"Sega";NO;populous;YES;populous;-;
populousu;"Populous (USA)";1991;"Sega";NO;populous;YES;populous;-;
powerath;"Power Athlete (Jpn, Kor)";1992;"Kaneko";NO;deadlymv;YES;deadlymv;-;
pdrive;"Power Drive (Euro)";1994;"U.S. Gold";YES;-;NO;-;-;
pmonger;"Power Monger (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
pmongerj;"Power Monger (Jpn, Kor)";1993;"Electronic Arts Victor";NO;pmonger;YES;pmonger;-;
powerbal;"Powerball (USA)";1991;"Namco";YES;-;NO;-;-;
predatr2;"Predator 2 (Euro, USA)";1992;"Arena";YES;-;NO;-;-;
premierm;"Premier Manager (Euro)";1995;"Sega";YES;-;NO;-;-;
premrm97;"Premier Manager 97 (Euro)";1996;"Sega";YES;-;NO;-;-;
primal;"Primal Rage (Euro, USA)";1995;"Time Warner Interactive";YES;-;NO;-;-;
primetim;"Prime Time NFL Starring Deion Sanders (USA)";1995;"Sega";YES;-;NO;-;-;
ppersia;"Prince of Persia (Euro)";1993;"Domark";YES;-;NO;-;-;
ppersiap;"Prince of Persia (Prototype)";1993;"Tengen";NO;ppersia;YES;ppersia;-;
ppersiap1;"Prince of Persia (Prototype, Earlier)";1993;"Tengen";NO;ppersia;YES;ppersia;-;
ppersiau;"Prince of Persia (USA)";1993;"Tengen";NO;ppersia;YES;ppersia;-;
ppersia2;"Prince of Persia 2 - The Shadow and the Flame (Euro, Prototype)";199?;"<unknown>";YES;-;NO;-;-;
par;"Pro Action Replay (Euro)";199?;"<unknown>";YES;-;NO;-;-;
par2;"Pro Action Replay 2 (Euro)";199?;"<unknown>";YES;-;NO;-;-;
par2a;"Pro Action Replay 2 (Euro, Alt)";199?;"<unknown>";NO;par2;YES;par2;-;
proqb;"Pro Quarterback (USA)";1992;"Tradewest";YES;-;NO;-;-;
prostrfs;"Pro Striker Final Stage (Jpn)";1995;"Sega";YES;-;NO;-;-;
proyakyu;"Pro Yakyuu Super League '91 (Jpn)";1991;"Sega";YES;-;NO;-;-;
probot;"Probotector (Euro)";1994;"Konami";NO;contra;YES;contra;-;
psyoblad;"Psy-O-Blade (Jpn)";1990;"Sigma";YES;-;NO;-;-;
psycho1;"Psycho Pinball (Euro, 199409)";1994;"Codemasters";NO;psycho;YES;psycho;-;
psycho;"Psycho Pinball (Euro, 199410)";1994;"Codemasters";YES;-;NO;-;-;
puggsy;"Puggsy (Euro)";1993;"Psygnosis";YES;-;NO;-;-;
puggsyp;"Puggsy (Prototype)";1993;"Psygnosis";NO;puggsy;YES;puggsy;-;
puggsyu;"Puggsy (USA)";1993;"Psygnosis";NO;puggsy;YES;puggsy;-;
pulseman;"Pulseman (Jpn)";1994;"Sega";YES;-;NO;-;-;
puttergnk;"Putter Golf (Jpn, Game no Kandume MegaCD Rip)";1991;"Sega";NO;putter;YES;putter;-;
putter;"Putter Golf (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
puyopuyo;"Puyo Puyo (Jpn)";1992;"Sega";YES;-;NO;-;-;
puyopuy2a;"Puyo Puyo 2 (Jpn)";1994;"Compile";NO;puyopuy2;YES;puyopuy2;-;
puyopuy2;"Puyo Puyo 2 (Jpn, v1.1)";1994;"Compile";YES;-;NO;-;-;
ichir;"Puzzle & Action - Ichidant-R (Jpn)";1995;"Sega";YES;-;NO;-;-;
tantr;"Puzzle & Action - Tant-R (Jpn)";1994;"Sega";YES;-;NO;-;-;
pyramidgnk;"Pyramid Magic (Jpn, Game no Kandume MegaCD Rip)";1991;"Sega";NO;pyramid;YES;pyramid;-;
pyramid;"Pyramid Magic (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
pyramid2;"Pyramid Magic II (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
pyramid3;"Pyramid Magic III (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
pyramids;"Pyramid Magic Special (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
quacksht;"QuackShot Starring Donald Duck ~ QuackShot - Guruzia Ou no Hihou (World)";1991;"Sega";YES;-;NO;-;-;
quacksht1;"QuackShot Starring Donald Duck ~ QuackShot - Guruzia Ou no Hihou (World, Alt)";1991;"Sega";NO;quacksht;YES;quacksht;-;
quadchal;"Quad Challenge (USA)";1991;"Namco";YES;-;NO;-;-;
qpoker;"Queen of Poker Club (Tw)";199?;"Sachen";YES;-;NO;-;-;
rbibb93;"R.B.I. Baseball '93 (USA)";1993;"Tengen";YES;-;NO;-;-;
rbibb94;"R.B.I. Baseball '94 (Euro, USA)";1994;"Tengen";YES;-;NO;-;-;
rbibb3;"R.B.I. Baseball 3 (USA)";1991;"Tengen";YES;-;NO;-;-;
rbibb4j;"R.B.I. Baseball 4 (Jpn)";1992;"Tengen";NO;rbibb4;YES;rbibb4;-;
rbibb4p;"R.B.I. Baseball 4 (Prototype)";1992;"Tengen";NO;rbibb4;YES;rbibb4;-;
rbibb4;"R.B.I. Baseball 4 (USA)";1992;"Tengen";YES;-;NO;-;-;
racedriv;"Race Drivin' (USA)";1993;"Tengen";YES;-;NO;-;-;
radicasf;"Radica: Street Fighter Pack (Euro)";2004;"Radica Games ~ Capcom";YES;-;NO;-;-;
radicav1;"Radica: Volume 1 (USA)";2004;"Radica Games ~ Sega";YES;-;NO;-;-;
radrex;"Radical Rex (Euro)";1994;"Activision";YES;-;NO;-;-;
radrexu;"Radical Rex (USA)";1994;"Activision";NO;radrex;YES;radrex;-;
ragnacenk;"Ragnacenty (Kor)";1994;"Sega";NO;soleil;YES;soleil;-;
raiden;"Raiden Trad (USA) ~ Raiden Densetsu (Jpn)";1991;"Micronet";YES;-;NO;-;-;
rbisland;"Rainbow Islands Extra (Jpn)";1990;"Taito";YES;-;NO;-;-;
rambo3a;"Rambo III (World)";1989;"Sega";NO;rambo3;YES;rambo3;-;
rambo3;"Rambo III (World, v1.1)";1989;"Sega";YES;-;NO;-;-;
rampartj;"Rampart (Jpn, Kor)";1992;"Tengen";NO;rampart;YES;rampart;-;
rampart;"Rampart (USA)";1991;"Tengen";YES;-;NO;-;-;
rangerx;"Ranger-X (Euro)";1993;"Sega";YES;-;NO;-;-;
rangerxu;"Ranger-X (USA)";1993;"Sega";NO;rangerx;YES;rangerx;-;
ransei;"Ransei no Hasha (Jpn)";1991;"Asmik Ace";YES;-;NO;-;-;
rastan2j;"Rastan Saga II (Jpn)";1990;"Taito";NO;rastan2;YES;rastan2;-;
rastan2;"Rastan Saga II (USA)";1990;"Taito";YES;-;NO;-;-;
redzone;"Red Zone (Euro, USA)";1994;"Time Warner Interactive";YES;-;NO;-;-;
renthero;"Rent a Hero (Jpn)";1991;"Sega";YES;-;NO;-;-;
resq;"Resq (Euro, Prototype)";199?;"<unknown>";YES;-;NO;-;-;
revx;"Revolution X (Euro, USA)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
rhl2k7;"RHL 2007 (Rus)";199?;"NewGame";NO;nhlpa93;YES;nhlpa93;-;
rsbtp7;"Richard Scarry's Busytown (Prototype, 19940721)";1994;"Sega";NO;rsbt;YES;rsbt;-;
rsbtp6;"Richard Scarry's Busytown (Prototype, 19940809)";1994;"Sega";NO;rsbt;YES;rsbt;-;
rsbtp5;"Richard Scarry's Busytown (Prototype, 19940815)";1994;"Sega";NO;rsbt;YES;rsbt;-;
rsbtp4;"Richard Scarry's Busytown (Prototype, 19940816-B)";1994;"Sega";NO;rsbt;YES;rsbt;-;
rsbtp3;"Richard Scarry's Busytown (Prototype, 19940817)";1994;"Sega";NO;rsbt;YES;rsbt;-;
rsbtp2;"Richard Scarry's Busytown (Prototype, 19940825)";1994;"Sega";NO;rsbt;YES;rsbt;-;
rsbtp1;"Richard Scarry's Busytown (Prototype, 19940826)";1994;"Sega";NO;rsbt;YES;rsbt;-;
rsbt;"Richard Scarry's BusyTown (USA)";1994;"Sega";YES;-;NO;-;-;
rickdang;"Rick Dangerous (Rus)";199?;"<unknown>";YES;-;NO;-;-;
riddle;"Riddle Wired (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
ringspow;"Rings of Power (Euro, USA)";1991;"Electronic Arts";YES;-;NO;-;-;
riserobo;"Rise of the Robots (Euro)";1994;"Acclaim Entertainment";YES;-;NO;-;-;
risk;"Risk (USA)";1994;"Parker Brothers";YES;-;NO;-;-;
riskyw;"Risky Woods (Euro, USA)";1992;"Electronic Arts";YES;-;NO;-;-;
ristar1;"Ristar (Euro, USA, 199408)";1994;"Sega";NO;ristar;YES;ristar;-;
ristar;"Ristar (Euro, USA, 199409)";1994;"Sega";YES;-;NO;-;-;
ristarp4;"Ristar (Prototype, 19940701)";1994;"Sega";NO;ristar;YES;ristar;-;
ristarp3;"Ristar (Prototype, 19940718)";1994;"Sega";NO;ristar;YES;ristar;-;
ristarp2;"Ristar (Prototype, 19940812)";1994;"Sega";NO;ristar;YES;ristar;-;
